"docid"	"segmentid"	"text"	"ANNOTATOR1"	"ANNOTATOR2"	"MERGED"
"masc_news_20020731-nyt_part5.txt"	"23"	"(contacting United States Government officials,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"24"	"writing letters to foreign government officials"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"25"	"and involving Mr. Chang of his representatives in situations"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"26"	"where you were meeting with officials of foreign governments) evidenced poor judgment."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"27"	"5. The committee has also considered"	"DYNAMIC"	"STATIVE"	"BOTH"
"masc_news_20020731-nyt_part5.txt"	"28"	"that the principal source of the allegations against you is David Chang, a witness"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part5.txt"	"29"	"whose credibility has been called into question by the Department of Justice, a United States district judge and his own conduct."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"30"	"In court documents, the government noted"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"31"	"that Chang could not be trusted."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part5.txt"	"32"	"On May 23, 2002, Mr. Chang was convicted of attempting to corruptly persuade a witness to give false testimony, a conspiracy to violate the federal election law and four violations of the federal election law."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"33"	"6. After evaluating the extensive body of evidence before it and your testimony, the committee is troubled by incongruities, inconsistencies and conflicts,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"34"	"particularly concerning actions"	"NONE"	"STATIVE"	"NONE"
"masc_news_20020731-nyt_part5.txt"	"35"	"taken by you"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"36"	"which were"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part5.txt"	"37"	"or could have been of potential benefit to Mr. Chang."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part5.txt"	"38"	"Therefore, the committee . . . expresses its determination"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"39"	"that your actions and failure to act led to violations of Senate rules"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"40"	"(and related statutes) and created at least the appearance of impropriety,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"41"	"and you are hereby severely admonished."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"42"	"Further, the committee notes section 1"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"43"	"(c)(1) of the Senate Gift Rule"	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part5.txt"	"44"	"(35) concerning anything"	"NONE"	"STATIVE"	"NONE"
"masc_news_20020731-nyt_part5.txt"	"45"	"which is paid for at market value"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"46"	"or returned . . . as well as your commitment to pay for any item"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"47"	"which the committee might conclude were in violation of the rules,"	"DYNAMIC"	"STATIVE"	"BOTH"
"masc_news_20020731-nyt_part5.txt"	"48"	"and has further concluded"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"49"	"that you must pay Chang an amount sufficient to bring the total to fair market retail value of the TV and CD player, as well as the fair market retail value of the earrings"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"50"	"given to the three individuals at your home, with appropriate interest."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"51"	"The committee understands"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part5.txt"	"52"	"that you have previously delivered the bronze statues to the Department of Justice,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"53"	"from whence they should be returned to Chang."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"54"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part5.txt"	"55"	"MCCALL AD LONG ON INTRODUCTION By SHAILA K. DEWAN NEW YORK"	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part5.txt"	"56"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part5.txt"	"57"	"This 30-second commercial is the first in H. Carl McCall's campaign for the Democratic nomination for governor"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part5.txt"	"58"	"and will be broadcast upstate in major broadcast markets, and on cable in New York City,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"59"	"starting today."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"60"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part5.txt"	"61"	"ON THE SCREEN"	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part5.txt"	"62"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part5.txt"	"63"	"The words ""His resume is an American dream,"" a quotation from Time magazine, appear on the screen."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"64"	"A series of snapshots and images are then a visual resume for McCall."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part5.txt"	"65"	"They show him as an Army lieutenant, at his swearing-in as a state senator, as ambassador to the United Nations,"	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_news_20020731-nyt_part5.txt"	"66"	"surrounded by children as New York City school board president, and at other jobs,"	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_news_20020731-nyt_part5.txt"	"67"	"leading up to his current position, state comptroller."	"NONE"	"DYNAMIC"	"NONE"
"masc_news_20020731-nyt_part5.txt"	"68"	"A photograph of the candidate standing in his Army uniform next to his mother is shown,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"69"	"then the advertisement shifts to McCall talking about education,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"70"	"while images of the candidate looking at a computer screen with a small child and of him"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"71"	"surrounded by children appear."	"NONE"	"DYNAMIC"	"NONE"
"masc_news_20020731-nyt_part5.txt"	"72"	"The action then shifts to him in an office, speaking to the camera, as the words ""Experience."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"73"	"Excellence."	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part5.txt"	"74"	"Carl McCall"" appear on the screen."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"75"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part5.txt"	"76"	"THE SCRIPT A male voice says,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"77"	"""Time Magazine called his life an American dream."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"78"	"Carl McCall, Army lieutenant, state senator, ambassador to the United Nations, school board president, Citibank vice president, and one of the most effective comptrollers in New York history."""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part5.txt"	"79"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part5.txt"	"80"	"The candidate says:"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"81"	"""I grew up poor with a single mother."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"82"	"She said"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"83"	"education's a sledgehammer."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part5.txt"	"84"	"It can open doors to opportunity."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"85"	"That's what education did for me."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"86"	"As governor, I'll make sure"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"87"	"that every kid in New York has the same opportunity"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part5.txt"	"88"	"I had, to get a good education."""	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part5.txt"	"89"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part5.txt"	"90"	"ACCURACY"	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part5.txt"	"91"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part5.txt"	"92"	"This advertisement is long on introductions and short on claims of merit."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part5.txt"	"93"	"Thus, most of the facts presented are a matter of record."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part5.txt"	"94"	"He had the title of ambassador"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part5.txt"	"95"	"when he was at the United Nations,"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part5.txt"	"96"	"but he was not the chief of the American mission."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part5.txt"	"97"	"And Time magazine actually called his resume, not his life, an American dream,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"98"	"but it also followed that up with a reference to his life,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"99"	"saying"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"100"	"he was one of six children"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part5.txt"	"101"	"and raised on welfare."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"102"	"As for the claim about his success as comptroller, where he controls the state pension funds, there is no disputing the funds' growth during his terms,"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part5.txt"	"103"	"but some critics say"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part5.txt"	"104"	"it had more to do with the buoyancy of the stock market in the 1990s than skilled management."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part6.txt"	"0"	"SCORECARD"	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"1"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"2"	"The advertisement attempts to make several points"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"3"	"and reach several different constituencies."	"DYNAMIC"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"4"	"For one, it counters the high name recognition of Andrew M. Cuomo, McCall's opponent, by offering voters a straightforward introduction to the candidate,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"5"	"emphasizing his long list of high-level jobs in both the public and private sector."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"6"	"It also emphasizes leadership, an important campaign issue after Sept. 11."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"7"	"At the same time it gives McCall a chance to intertwine his boot-straps story with the broader issue of children and education, a priority of many Democratic voters."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"8"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"9"	"NEW JERSEY SUPREME COURT OVERTURNS TRANSSEXUAL'S DEATH SENTENCE"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"10"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"11"	"By LAURA MANSNERUS TRENTON, N.J."	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"12"	"The New Jersey Supreme Court on Tuesday overturned the death sentence of Leslie Ann Nelson, a transsexual go-go dancer"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"13"	"who killed a police officer and an investigator with an AK-47 rifle."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"14"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"15"	"The court, vacating Nelson's death sentence for the second time,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"16"	"ruled on two grounds"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"17"	": that the jury could have been confused by instructions on the verdict sheet"	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_news_20020731-nyt_part6.txt"	"18"	"and that the prosecutor made improper accusations in his closing argument."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"19"	"Nelson, 44, had been the only woman of 14 people on New Jersey's death row."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part6.txt"	"20"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"21"	"The ruling, which does not affect Nelson's guilty plea,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"22"	"sends the case back to the trial court for resentencing."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"23"	"The state attorney general's office has not decided"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"24"	"whether to seek the death penalty again,"	"DYNAMIC"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"25"	"a spokesman, Peter Aseltine, said Tuesday."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"26"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"27"	"The court upheld the sentence of another death row"	"DYNAMIC"	"STATIVE"	"BOTH"
"masc_news_20020731-nyt_part6.txt"	"28"	"inmate, Robert O. Marshall, convicted of arranging the murder of his wife at a picnic area on the Garden State Parkway."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"29"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"30"	"In its 5-to-0 decision in the Nelson case, the court showed continuing uneasiness with the death penalty,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"31"	"as it has done even since adopting a voluminous set of review procedures in 1999 to govern capital cases."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"32"	"New Jersey has not had an execution since 1963."	"DYNAMIC"	"STATIVE"	"BOTH"
"masc_news_20020731-nyt_part6.txt"	"33"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"34"	"Justice James R. Zazzali and Justice Virginia Long said in a separate opinion"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"35"	"that in addition to the reasons given in the majority opinion,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"36"	"also written by Zazzali,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"37"	"they believed"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part6.txt"	"38"	"the death penalty would constitute cruel and unusual punishment because of Nelson's history of emotional disturbance."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part6.txt"	"39"	"Zazzali and Long had expressed similar reservations in June 2001"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"40"	"when the court overturned the death sentence of Thomas J. Koskovich,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"41"	"who was 18"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part6.txt"	"42"	"when he killed two pizza deliverymen in an ambush."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"43"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"44"	"The majority opinion Tuesday said"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"45"	"the court would impose higher standards in capital cases"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"46"	"when reviewing prosecutors' conduct and possibly ambiguous jury instructions."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"47"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"48"	"While all five members of the majority found the instructions to the jury on weighing aggravating and mitigating factors to be confusing, two of those justices wrote in a partial dissent"	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_news_20020731-nyt_part6.txt"	"49"	"that the prosecutor's statements in his summation about the defense's expert witnesses were within the bounds of acceptable argument."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part6.txt"	"50"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"51"	"Two of the court's members, Chief Justice Deborah T. Poritz and Justice Peter G. Verniero, did not participate in the Nelson case"	"DYNAMIC"	"STATIVE"	"BOTH"
"masc_news_20020731-nyt_part6.txt"	"52"	"because both are former attorneys general."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part6.txt"	"53"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"54"	"Nelson, born Glenn Nelson,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"55"	"had severe psychological problems and a history of reclusive behavior into adulthood,"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part6.txt"	"56"	"and was convicted on a weapons charge in 1988."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"57"	"After undergoing sex change surgery in 1992,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"58"	"she pursued a career as an exotic dancer."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"59"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"60"	"In April 1995, while she was living with her parents in Haddon Heights, outside Philadelphia, law enforcement officers arrived at the house with a warrant for Nelson's arrest on another weapons charge."	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_news_20020731-nyt_part6.txt"	"61"	"During a 14-hour standoff, she killed a patrolman and an investigator from the Camden County prosecutor's office."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"62"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"63"	"She pleaded guilty to murder"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"64"	"and was sentenced to death by a jury in 1997."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"65"	"The Supreme Court overturned that sentence in July 1998,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"66"	"ruling"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"67"	"that the prosecution had failed to disclose important information to the jury."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"68"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"69"	"A second jury sentenced Nelson to death in March 2001."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"70"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"71"	"In Marshall's case, the 5-1 decision upheld a lower court's dismissal of his petition for further review of his 1986 murder conviction."	"DYNAMIC"	"STATIVE"	"BOTH"
"masc_news_20020731-nyt_part6.txt"	"72"	"Marshall, an insurance agent from Toms River, was convicted of hiring a man to kill his wife"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"73"	"while the couple were going home after an evening of dining and gambling in Atlantic City."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"74"	"The case was the subject of Joe McGinniss' best-selling book ""Blind Faith."""	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part6.txt"	"75"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"76"	"EDITORIAL: THE SHAME OF EGYPT"	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"77"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"78"	"The New York Times said in an editorial for Wednesday, July 31:"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"79"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part6.txt"	"80"	"President Hosni Mubarak of Egypt describes himself as America's leading Arab ally."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part6.txt"	"81"	"Yet his anti-democratic behavior is an embarrassment to Washington and an affront to his own people."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part6.txt"	"82"	"The latest example is Monday's re-sentencing of Saad Eddin Ibrahim, a sociologist and human rights activist, to seven years in prison for his efforts to register voters,"	"STATIVE"	"STATIVE"	"STATIVE"
